sentiment,text,sentiment_label,timestamp,platform,geolocation,label,predicted_label,predicted_sentiment,prob_negative,prob_neutral,prob_positive,confidence,sentiment_score
0,Cooking the books on climate change policy - good summary by on why the Turnbull government isn't serious aboutâ€¦,Neutral,2025-06-13 19:00:00,Twitter,Unknown,1,2,Positive,0.00019905737,0.0039600013,0.99584097,0.99584097,0.9956419
0,"One hundred and fifty years ago, global warming brought humankind to the edge of extinction' #scifi #dystopianâ€¦",Neutral,2025-09-27 19:00:00,Twitter,Unknown,1,2,Positive,0.000340867,0.0024939673,0.99716514,0.99716514,0.99682426
0,Yall tweeting about these hurricanes being caused by global warming but went out and bought 10 cases of water bottles ��‍♀️,Neutral,2025-04-07 21:00:00,Twitter,Unknown,1,1,Neutral,0.00074013695,0.9969292,0.0023306396,0.9969292,0.0015905027
0,"the main goal is to protect species from over fishing and allow them to repopulate, not to protect them from global warming",Neutral,2024-01-05 10:00:00,Twitter,Unknown,1,1,Neutral,0.0054868804,0.95835185,0.03616124,0.95835185,0.03067436
1,"We don't have the liberty, or the time to debate climate change.' 'Before The Flood' has its flaws, but it is still extremely important.",Positive,2024-01-21 07:00:00,Twitter,Unknown,2,2,Positive,0.00015912081,0.0005645674,0.99927634,0.99927634,0.9991172
1,Tell the people in london to calm down..climate change is a bigger threat.. nothing more to see here,Positive,2025-01-09 18:00:00,Twitter,Unknown,2,2,Positive,0.0025094284,0.0010350475,0.99645555,0.99645555,0.99394614
1,#WeThePeople Jesse Watters: 'No one is dying from climate change' How climate change is killing people,Positive,2025-01-16 09:00:00,Twitter,Unknown,2,2,Positive,0.00047639426,0.0008306938,0.9986929,0.9986929,0.9982165
1,raise your hand if you believe in climate change,Positive,2024-05-21 11:00:00,Twitter,Unknown,2,2,Positive,0.0011508198,0.0022456886,0.9966035,0.9966035,0.99545264
0,I blame all these candle-lit vigils for global warming.,Neutral,2025-03-12 13:00:00,Twitter,Unknown,1,1,Neutral,0.0012826537,0.9976422,0.0010751076,0.9976422,-0.00020754605
1,"A controversial grazing philosophy may help reduce greenhouse gas emissions, the primary driver of global warming. Thisâ€¦",Positive,2025-10-22 18:00:00,Twitter,Unknown,2,2,Positive,0.00014718181,0.0006095222,0.99924326,0.99924326,0.9990961
1,Humans have a choice: die of apocalyptic climate change or die in tech wars.,Positive,2024-07-31 10:00:00,Twitter,Unknown,2,2,Positive,0.00032872596,0.0005878304,0.9990834,0.9990834,0.9987547
1,We’re proud to know and the inspiring work they do on climate change #LeadOnClimate,Positive,2024-08-14 18:00:00,Twitter,Unknown,2,2,Positive,0.00019440241,0.00026362512,0.999542,0.999542,0.99934757
1,JP was pissing me off with his whole 'global warming isn't real' bit today. Boiiii sit down Ã°Å¸ËœÂ¤#lol,Positive,2024-01-27 10:00:00,Twitter,Unknown,2,2,Positive,0.00044501235,0.018733809,0.98082113,0.98082113,0.9803761
1,Help us save our climate. Please sign the petition to demand real action against climate change with,Positive,2024-12-16 18:00:00,Twitter,Unknown,2,2,Positive,0.00016853462,0.0003107033,0.9995208,0.9995208,0.9993522
-1,"0bama, Billy Ayers, Soros, Valarie Jarrett etc formed the Chicago Exchange to sell BS global warmingâ€¦",Negative,2025-10-08 04:00:00,Twitter,Unknown,0,0,Negative,0.9958484,0.0027341845,0.0014173343,0.9958484,-0.9944311
1,The cleverest countries on climate change – and what we can learn from them,Positive,2024-04-18 19:00:00,Twitter,Unknown,2,2,Positive,0.00014255058,0.00051025226,0.99934715,0.99934715,0.9992046
1,Everyone seems to be quick to forget that the marginalized face the harshest repercussions of climate change,Positive,2025-03-22 20:00:00,Twitter,Unknown,2,2,Positive,0.00019371438,0.00044597755,0.99936026,0.99936026,0.99916655
0,Damn Kandy brought more than drama to the house. She brought global warming along and had Winter gone for good. #BGC16,Neutral,2024-02-11 15:00:00,Twitter,Unknown,1,1,Neutral,0.0020789795,0.996997,0.0009240292,0.996997,-0.0011549504
0,Pollution is not the same as global warming.,Neutral,2024-12-19 10:00:00,Twitter,Unknown,1,1,Neutral,0.1135618,0.5542056,0.33223256,0.5542056,0.21867076
-1,FLASHBACK: ABC's ’08 Prediction: NYC Under Water From Climate Change By June 2015,Negative,2026-04-15 01:00:00,Twitter,Unknown,0,1,Neutral,0.24291508,0.59019893,0.16688593,0.59019893,-0.07602915
1,#cdnpoli #nobullshit A carbon tax will do nothing to combat climate change. The tar sands have to stay in the ground.,Positive,2024-05-09 02:00:00,Twitter,Unknown,2,2,Positive,0.0007688147,0.0018971224,0.9973341,0.9973341,0.9965653
-1,People are dying from lack of energy not from climate change.,Negative,2025-11-23 17:00:00,Twitter,Unknown,0,2,Positive,0.005258984,0.07395497,0.9207861,0.9207861,0.9155271
0,"If global warming is real, then why did shut down?",Neutral,2024-10-29 08:00:00,Twitter,Unknown,1,1,Neutral,0.0014328079,0.9978783,0.0006888377,0.9978783,-0.00074397016
1,Mr Ranjan speech has given an envision assurance for us that India will contribute well on climate change,Positive,2024-10-07 21:00:00,Twitter,Unknown,2,2,Positive,0.00013601719,0.0013375579,0.99852645,0.99852645,0.99839044
1,So what are you doing about climate change?,Positive,2024-01-29 05:00:00,Twitter,Unknown,2,2,Positive,0.00012752772,0.00054791034,0.99932456,0.99932456,0.999197
1,"The sheer, unparalleled chutzpah of climate change denliaists and conspiracists never fails to astonish,",Positive,2026-06-22 06:00:00,Twitter,Unknown,2,2,Positive,0.0015968992,0.0006012418,0.99780184,0.99780184,0.9962049
1,"Effects of climate change, fourth water revolution is upon us now",Positive,2024-01-18 02:00:00,Twitter,Unknown,2,2,Positive,0.000219344,0.00027997326,0.99950063,0.99950063,0.9992813
0,using his acceptance speech to talk about the environment. 'Climate change is real.' #Oscars #CultureFix,Neutral,2026-04-18 20:00:00,Twitter,Unknown,1,1,Neutral,0.001319304,0.9886264,0.010054283,0.9886264,0.008734979
-1,Top Russian Scientist: ‘fear a deep temperature drop — not global warming’ via,Negative,2024-09-29 09:00:00,Twitter,Unknown,0,0,Negative,0.9957633,0.002441326,0.0017953693,0.9957633,-0.99396795
-1,Fake global warming at its finest �� #GlobalWarming #ElectricCars,Negative,2025-02-20 08:00:00,Twitter,Unknown,0,0,Negative,0.99476117,0.003798723,0.0014400784,0.99476117,-0.99332106
1,The cruelty of climate change: Africa's poor hit the hardest,Positive,2024-02-18 03:00:00,Twitter,Unknown,2,2,Positive,0.00018914054,0.00036885033,0.99944204,0.99944204,0.9992529
1,#peoplesclimate #westconnex suburb x suburb we can reduce climate change.Roads are NOT the way to do it,Positive,2026-03-15 14:00:00,Twitter,Unknown,2,2,Positive,0.00025625763,0.00038930654,0.9993544,0.9993544,0.9990982
0,"7/ Bret Stephens is convinced man-made global warming is danger government needs to address, but the media calls him a 'denier' of science.",Neutral,2024-12-18 23:00:00,Twitter,Unknown,1,2,Positive,0.00031009555,0.0010199224,0.99867,0.99867,0.99835986
1,"#Earthly_Exchange, a movement to combat climate change with simple everyday things. Help me out please? [3598 Ã— 640â€¦",Positive,2025-08-14 10:00:00,Twitter,Unknown,2,2,Positive,0.00018531656,0.00029454846,0.9995202,0.9995202,0.9993349
1,"Time and again, the petroleum industry has used its political might to stymie global action on climate change. Nowâ€¦",Positive,2025-05-26 21:00:00,Twitter,Unknown,2,2,Positive,0.00017714601,0.00034033414,0.9994825,0.9994825,0.99930537
1,A petition to help keep climate change denier Ebell away from the EPA. Please sign and share!,Positive,2024-02-22 18:00:00,Twitter,Unknown,2,2,Positive,0.00023947156,0.00037996197,0.9993806,0.9993806,0.9991411
1,"How do you not believe in climate change? It's the middle of November and I can still wear shorts most days. Climate change is a hoax, obvs.",Positive,2024-02-27 07:00:00,Twitter,Unknown,2,2,Positive,0.0060252533,0.0050522177,0.9889226,0.9889226,0.98289734
0,"Nothing, they'll blame each other. #Pakistan #climatechange in Paris.",Neutral,2026-03-13 06:00:00,Twitter,Unknown,1,1,Neutral,0.41832826,0.57892305,0.0027487187,0.57892305,-0.41557953
-1,Oil and coal aren't the answer. Phony Climate change agenda for companies profits. $$$ £££,Negative,2026-03-23 15:00:00,Twitter,Unknown,0,0,Negative,0.9973852,0.0012336145,0.001381252,0.9973852,-0.9960039
1,Eliminating healthcare Defunding PP Ignoring climate change DAPL can drop that whole 'Pro-Life' facade.,Positive,2024-07-06 07:00:00,Twitter,Unknown,2,2,Positive,0.06355679,0.007146736,0.9292965,0.9292965,0.8657397
1,You might mention that Hilary Clinton strongly endorses science and believes climate change is real.,Positive,2024-01-08 02:00:00,Twitter,Unknown,2,2,Positive,0.0012538318,0.16939883,0.8293474,0.8293474,0.8280935
1,Important paper in #climatechange #adaptation The five linked domains of adaptive capacity to climate change: asseâ€¦,Positive,2025-12-02 15:00:00,Twitter,Unknown,2,2,Positive,0.000111164336,0.0014470832,0.99844176,0.99844176,0.9983306
-1,"Hey , you are off the hook. It's due to boredom not climate change. We found the culprit!",Negative,2024-04-21 08:00:00,Twitter,Unknown,0,0,Negative,0.59666616,0.39641246,0.0069213095,0.59666616,-0.58974487
0,Equation of global warming #GlobalWarming #ClimateChange #GeologicalChange #Earthquake,Neutral,2024-12-07 18:00:00,Twitter,Unknown,1,1,Neutral,0.0006700579,0.94862527,0.050704718,0.94862527,0.05003466
1,Conservatives are again denying the very existence of global warming by via,Positive,2025-02-14 04:00:00,Twitter,Unknown,2,2,Positive,0.00021768683,0.00029131438,0.999491,0.999491,0.9992733
1,Man-Made #Climate Change Making Kindling of America's Forestlands #KeepItInTheGround,Positive,2026-06-18 00:00:00,Twitter,Unknown,2,2,Positive,0.000614435,0.00037987958,0.99900573,0.99900573,0.9983913
1,Perhaps NOW Govt will act on climate change. Shit just got real,Positive,2025-06-12 00:00:00,Twitter,Unknown,2,2,Positive,0.00024959448,0.00040023532,0.99935013,0.99935013,0.9991005
1,Why are the social sciences so important in tackling climate change? (new blog by ),Positive,2024-06-24 15:00:00,Twitter,Unknown,2,2,Positive,0.00016545485,0.00033633356,0.99949825,0.99949825,0.9993328
1,"It's not even that, it's that especially living here we are first hand experiencing global warming. Theâ€¦",Positive,2025-12-01 14:00:00,Twitter,Unknown,2,2,Positive,0.0001631559,0.00041675835,0.99942017,0.99942017,0.999257
1,This will be the biggest challenge with climate change: Food and water security.,Positive,2024-04-18 02:00:00,Twitter,Unknown,2,2,Positive,0.00018934913,0.000563353,0.9992473,0.9992473,0.99905795
1,Q&A: Why it makes business sense for Trump to tackle global warming,Positive,2024-03-17 18:00:00,Twitter,Unknown,2,2,Positive,0.00015032098,0.0003659838,0.9994837,0.9994837,0.9993334
1,"Paul, you're a climate change denier. Don't try and pretend you have any clue about science.",Positive,2024-11-26 13:00:00,Twitter,Unknown,2,2,Positive,0.000233816,0.0005982795,0.9991679,0.9991679,0.9989341
1,Here’s a reminder for Scott Pruitt: CO2 IS a major contributor to global warming – and people are to blame.,Positive,2024-09-03 23:00:00,Twitter,Unknown,2,2,Positive,0.00021700568,0.00026746176,0.99951553,0.99951553,0.9992985
-1,So stupid ... how could anyone project with any confidence that future 'climate change' (whatever that means) 'â€¦,Negative,2025-11-11 21:00:00,Twitter,Unknown,0,0,Negative,0.99672735,0.0021400987,0.0011326213,0.99672735,-0.99559474
0,"#NutritionReport at #COP21: Climate Change, Agroecology, Nutrition, and Food Security by Yves Martin-Prével",Neutral,2026-03-31 10:00:00,Twitter,Unknown,1,2,Positive,0.0001677886,0.011641302,0.9881909,0.9881909,0.9880231
1,Badly misinformed lawmaker thinks our 'warm bodies' may cause climate change via,Positive,2024-10-23 04:00:00,Twitter,Unknown,2,2,Positive,0.0004617798,0.001053109,0.99848515,0.99848515,0.9980234
1,If we were actually entering normal December all this rain would be snow but global warming doesn't exist right lol,Positive,2024-04-21 14:00:00,Twitter,Unknown,2,2,Positive,0.001297975,0.000927012,0.997775,0.997775,0.99647707
0,try who did climate change college campaign,Neutral,2024-10-10 13:00:00,Twitter,Unknown,1,1,Neutral,0.0026586815,0.9965765,0.0007648147,0.9965765,-0.0018938668
-1,if global warming was the case their would be less storms as the variance of cold air vs warm air would be smaller,Negative,2025-03-29 11:00:00,Twitter,Unknown,0,1,Neutral,0.021009125,0.9767298,0.002261051,0.9767298,-0.018748075
0,'I believe in good cleanliness'. That's Trump's opinion on fucking climate change. #TrumpMorgan,Neutral,2025-11-18 03:00:00,Twitter,Unknown,1,1,Neutral,0.0009901401,0.9955338,0.0034759988,0.9955338,0.0024858587
1,"The #OFFAct is supported by over 400 clean energy, climate change, and environmental organizations. The message is clearâ€¦",Positive,2026-01-16 06:00:00,Twitter,Unknown,2,2,Positive,0.00023515918,0.00037830896,0.99938655,0.99938655,0.9991514
1,'There’s a general problem in this country of people not talking about climate change enough.',Positive,2025-04-12 02:00:00,Twitter,Unknown,2,2,Positive,0.00013899428,0.0011658632,0.9986952,0.9986952,0.9985562
1,Modern agriculture cultivates climate change – we must nurture biodiversity,Positive,2024-07-25 01:00:00,Twitter,Unknown,2,2,Positive,0.00017608586,0.0003120528,0.99951184,0.99951184,0.99933577
1,"Just like climate change, big deal is long term.",Positive,2025-09-02 00:00:00,Twitter,Unknown,2,2,Positive,0.00041269307,0.0012612736,0.998326,0.998326,0.9979133
0,Michael does have a point about climate change.,Neutral,2026-05-01 14:00:00,Twitter,Unknown,1,1,Neutral,0.0015027887,0.9762211,0.022276212,0.9762211,0.020773422
-1,I just aint believing all that global warming bunk.,Negative,2024-06-02 22:00:00,Twitter,Unknown,0,0,Negative,0.9966905,0.0015798624,0.0017296328,0.9966905,-0.9949609
1,U saying bringing back manufacturing jobs and global warming isn't real is not being out of touch with reality?,Positive,2024-06-18 12:00:00,Twitter,Unknown,2,2,Positive,0.0011478453,0.010465732,0.98838645,0.98838645,0.9872386
1,Hard to imagine any better time to have a national conversation about grappling with the causes of climate change.,Positive,2025-04-16 10:00:00,Twitter,Unknown,2,2,Positive,0.00016830137,0.00038457484,0.99944717,0.99944717,0.99927884
1,How climate change weakens coral 'immune systems' - Science Daily,Positive,2025-10-16 19:00:00,Twitter,Unknown,2,2,Positive,0.00016971615,0.00029954637,0.9995308,0.9995308,0.9993611
1,Climate change is not just about the plight of polar bears.,Positive,2026-02-14 07:00:00,Twitter,Unknown,2,2,Positive,0.00029858676,0.0005390808,0.9991623,0.9991623,0.99886376
1,"Top story: China clarifies for Trump: uh, no, global warming is not a Chinese h... see more",Positive,2024-03-28 21:00:00,Twitter,Unknown,2,2,Positive,0.0006255773,0.01038209,0.98899233,0.98899233,0.9883668
0,"The irony is, there were dead bees 🐝 on the ice. Maybe Al Gore was right about the internet, I mean global warming.",Neutral,2024-04-30 03:00:00,Twitter,Unknown,1,0,Negative,0.9700768,0.02885529,0.001067916,0.9700768,-0.96900886
1,The Mercer family is giving hundreds of thousands of dollars to climate change-denying organizations. Make no mistake:â€¦,Positive,2025-12-25 20:00:00,Twitter,Unknown,2,2,Positive,0.00017683291,0.0003930008,0.9994301,0.9994301,0.9992533
0,Can we put Bill on a boat and set him adrift. He might find climate change,Neutral,2025-02-15 20:00:00,Twitter,Unknown,1,1,Neutral,0.009694528,0.98915315,0.0011524505,0.98915315,-0.008542078
-1,Because the fake science of climate change told us we'd all be dead by now.,Negative,2026-01-07 23:00:00,Twitter,Unknown,0,0,Negative,0.99555176,0.0022733735,0.0021748457,0.99555176,-0.9933769
1,5 ways cities are standing up to climate change via,Positive,2024-05-29 20:00:00,Twitter,Unknown,2,2,Positive,0.00015724213,0.00032226503,0.99952054,0.99952054,0.9993633
1,A polar bear researcher's 60-second explanation of climate change: #PolarBearWeek,Positive,2024-01-23 21:00:00,Twitter,Unknown,2,2,Positive,0.00012224438,0.004402532,0.99547523,0.99547523,0.995353
